Student_ID,skill,Test_ID,Type,Days_prepared,TimeTaken,score
8,venn-diagram,30,popupmenuquestion,74,66,49.0
8,venn-diagram,23,interfacepopupmenuquestion1,39,74,80.0
8,venn-diagram,72,algebrafieldquestion,10,66,44.0
8,venn-diagram,41,radioquestion,54,30,43.0
8,venn-diagram,47,checkboxquestion,66,84,64.0
8,venn-diagram,77,popupmenuquestion,43,43,64.0
8,venn-diagram,67,textfieldquestion,72,92,1.0
8,venn-diagram,4,textfieldquestion,43,69,61.0
8,venn-diagram,94,popupmenuquestion,48,99,78.0
8,venn-diagram,79,interfacetextfieldquestion,68,86,72.0
8,venn-diagram,8,interfaceradioquestion,29,49,58.0
8,venn-diagram,61,interfacepopupmenuquestion1,47,38,34.0
8,venn-diagram,69,other,55,90,71.0
8,venn-diagram,58,popupmenuquestion,67,61,55.0
8,venn-diagram,6,interfacepopupmenuquestion1,42,82,71.0
8,venn-diagram,88,interfacepopupmenuquestion1,66,39,56.0
8,venn-diagram,5,algebrafieldquestion,75,61,65.0
8,venn-diagram,98,interfacetextfieldquestion1,7,73,51.0
8,venn-diagram,10,interfaceradioquestion1,22,108,92.0
8,venn-diagram,49,textfieldquestion,13,113,82.0
8,venn-diagram,54,interfacetextfieldquestion,46,69,61.0
8,venn-diagram,83,interfaceradioquestion,20,110,74.0
8,venn-diagram,17,checkboxquestion,67,44,43.0
8,venn-diagram,95,checkboxquestion,64,77,74.0
8,venn-diagram,50,textfieldquestion,80,93,88.0
8,venn-diagram,52,popupmenuquestion,37,68,66.0
8,venn-diagram,14,other,28,89,33.0
8,venn-diagram,29,algebra,47,45,50.0
8,venn-diagram,71,checkboxquestion,32,112,85.0
8,venn-diagram,25,algebrafieldquestion,20,31,37.0
8,venn-diagram,26,interfaceradioquestion,65,104,82.0
8,venn-diagram,82,textfieldquestion,23,44,29.0
8,venn-diagram,81,checkboxquestion,65,87,81.0
8,venn-diagram,57,interfacetextfieldquestion1,37,65,47.0
8,venn-diagram,100,popupmenuquestion,32,97,80.0
8,venn-diagram,74,noprobtype,79,86,87.0
8,venn-diagram,84,radioquestion,26,109,92.0
8,venn-diagram,27,other,38,45,34.0
8,venn-diagram,43,checkboxquestion,73,67,88.0
8,venn-diagram,68,checkboxquestion,23,94,88.0
8,venn-diagram,22,interfaceradioquestion1,8,69,58.0
8,venn-diagram,9,interfaceradioquestion1,48,113,10.0
8,venn-diagram,63,algebra,75,69,69.0
8,venn-diagram,76,interfacepopupmenuquestion1,22,118,82.0
8,venn-diagram,36,checkboxquestion,76,107,19.0
8,venn-diagram,91,interfaceradioquestion,29,87,66.0
8,venn-diagram,65,popupmenuquestion,13,56,39.0
8,venn-diagram,73,textfieldquestion,67,88,89.0
8,venn-diagram,39,checkboxquestion,65,117,16.0
8,venn-diagram,87,interfacepopupmenuquestion1,57,66,83.0
8,venn-diagram,64,other,77,72,79.0
8,venn-diagram,66,algebra,36,56,50.0
8,venn-diagram,55,checkboxquestion,63,69,62.0
9,prime-number,10,interfaceradioquestion1,69,45,33.0
9,prime-number,37,other,38,62,40.0
9,prime-number,14,other,60,60,67.0
9,prime-number,94,popupmenuquestion,17,71,61.0
9,prime-number,92,interfacepopupmenuquestion1,29,89,69.0
9,prime-number,40,algebrafieldquestion1,64,93,100.0
9,prime-number,90,radioquestion,50,41,42.0
9,prime-number,84,radioquestion,23,46,29.0
9,prime-number,95,checkboxquestion,34,88,64.0
9,prime-number,91,interfaceradioquestion,75,62,65.0
9,prime-number,65,popupmenuquestion,68,89,77.0
9,prime-number,62,interfacepopupmenuquestion1,38,72,75.0
9,prime-number,96,algebra,46,96,71.0
9,prime-number,66,algebra,7,105,78.0
9,prime-number,89,interfacepopupmenuquestion1,12,114,88.0
9,prime-number,26,interfaceradioquestion,60,59,59.0
9,prime-number,57,interfacetextfieldquestion1,74,90,70.0
9,prime-number,49,textfieldquestion,49,31,44.0
9,prime-number,67,textfieldquestion,22,97,69.0
9,prime-number,6,interfacepopupmenuquestion1,62,73,69.0
9,prime-number,55,checkboxquestion,51,45,50.0
9,prime-number,83,interfaceradioquestion,59,91,76.0
9,prime-number,29,algebra,34,100,80.0
9,prime-number,70,textfieldquestion,35,101,75.0
9,prime-number,75,textfieldquestion,71,90,83.0
9,prime-number,42,algebra,72,98,18.0
9,prime-number,51,algebra,70,119,97.0
9,prime-number,53,other,5,64,44.0
9,prime-number,85,interfaceradioquestion1,7,108,69.0
9,prime-number,36,checkboxquestion,14,77,48.0
9,prime-number,100,popupmenuquestion,48,112,90.0
9,prime-number,76,interfacepopupmenuquestion1,24,96,73.0
9,prime-number,7,interfaceradioquestion1,39,53,56.0
9,prime-number,80,algebra,34,94,56.0
9,prime-number,98,interfacetextfieldquestion1,22,92,68.0
9,prime-number,97,interfaceradioquestion,48,62,60.0
9,prime-number,59,textfieldquestion,74,63,60.0
9,prime-number,41,radioquestion,33,106,90.0
9,prime-number,58,popupmenuquestion,66,113,86.0
9,prime-number,72,algebrafieldquestion,67,113,85.0
9,prime-number,86,algebrafieldquestion,72,38,30.0
9,prime-number,81,checkboxquestion,70,48,59.0
9,prime-number,21,other,12,60,37.0
9,prime-number,13,algebrafieldquestion1,25,118,87.0
9,prime-number,56,radioquestion,53,107,79.0
9,prime-number,12,interfaceradioquestion,36,73,41.0
9,prime-number,9,interfaceradioquestion1,29,35,35.0
9,prime-number,15,interfacetextfieldquestion,51,101,97.0
9,prime-number,17,checkboxquestion,25,105,77.0
9,prime-number,88,interfacepopupmenuquestion1,49,106,75.0
9,prime-number,74,noprobtype,50,116,93.0
9,prime-number,19,popupmenuquestion,79,64,61.0
9,prime-number,68,checkboxquestion,41,51,55.0
9,prime-number,1,algebra,70,95,87.0
9,prime-number,5,algebrafieldquestion,56,115,73.0
9,prime-number,93,interfaceradioquestion1,77,109,12.0
9,prime-number,99,radioquestion,40,52,51.0
9,prime-number,3,popupmenuquestion,51,33,44.0
9,prime-number,23,interfacepopupmenuquestion1,57,61,63.0
9,prime-number,11,textfieldquestion,10,101,68.0
9,prime-number,31,interfaceradioquestion1,73,56,61.0
9,prime-number,20,other,21,118,91.0
9,prime-number,46,algebra,49,119,1.0
9,prime-number,8,interfaceradioquestion,5,48,29.0
9,prime-number,87,interfacepopupmenuquestion1,7,105,83.0
9,prime-number,22,interfaceradioquestion1,80,72,78.0
9,prime-number,60,interfacetextfieldquestion,77,72,55.0
9,prime-number,82,textfieldquestion,19,94,67.0
9,prime-number,43,checkboxquestion,39,92,72.0
9,prime-number,34,noprobtype,38,47,58.0
10,discount,39,checkboxquestion,53,80,62.0
10,discount,33,algebrafieldquestion1,16,82,82.0
10,discount,93,interfaceradioquestion1,27,99,73.0
10,discount,54,interfacetextfieldquestion,74,87,81.0
10,discount,37,other,66,78,77.0
10,discount,45,other,80,54,58.0
10,discount,14,other,7,35,25.0
10,discount,96,algebra,23,89,66.0
10,discount,82,textfieldquestion,18,94,58.0
10,discount,100,popupmenuquestion,74,73,56.0
10,discount,18,radioquestion,80,112,94.0
10,discount,50,textfieldquestion,46,51,56.0
10,discount,63,algebra,78,108,0.0
10,discount,23,interfacepopupmenuquestion1,20,51,49.0
10,discount,86,algebrafieldquestion,16,98,69.0
10,discount,36,checkboxquestion,65,40,49.0
10,discount,13,algebrafieldquestion1,46,57,48.0
10,discount,7,interfaceradioquestion1,48,117,100.0
10,discount,72,algebrafieldquestion,31,119,86.0
10,discount,84,radioquestion,35,59,57.0
10,discount,64,other,50,85,79.0
10,discount,83,interfaceradioquestion,38,67,65.0
10,discount,9,interfaceradioquestion1,43,97,73.0
10,discount,40,algebrafieldquestion1,66,108,98.0
10,discount,91,interfaceradioquestion,57,39,36.0
10,discount,43,checkboxquestion,28,89,72.0
10,discount,74,noprobtype,56,37,42.0
10,discount,15,interfacetextfieldquestion,26,92,68.0
10,discount,98,interfacetextfieldquestion1,47,97,74.0
10,discount,78,interfaceradioquestion,41,70,61.0
10,discount,90,radioquestion,46,56,31.0
10,discount,92,interfacepopupmenuquestion1,67,63,69.0
10,discount,55,checkboxquestion,19,64,60.0
10,discount,2,algebra,8,72,44.0
10,discount,46,algebra,58,32,42.0
10,discount,16,interfacepopupmenuquestion1,39,116,80.0
10,discount,42,algebra,10,73,74.0
10,discount,24,popupmenuquestion,49,93,70.0
10,discount,77,popupmenuquestion,75,82,89.0
10,discount,4,textfieldquestion,48,100,75.0
10,discount,29,algebra,39,51,47.0
10,discount,85,interfaceradioquestion1,50,88,93.0
10,discount,73,textfieldquestion,12,46,36.0
10,discount,88,interfacepopupmenuquestion1,70,76,65.0
10,discount,10,interfaceradioquestion1,13,48,45.0
10,discount,27,other,16,48,30.0
10,discount,61,interfacepopupmenuquestion1,14,61,29.0
10,discount,69,other,42,106,83.0
10,discount,89,interfacepopupmenuquestion1,69,63,73.0
10,discount,5,algebrafieldquestion,79,102,74.0
10,discount,95,checkboxquestion,32,113,81.0
10,discount,59,textfieldquestion,13,35,30.0
10,discount,34,noprobtype,72,91,82.0
10,discount,38,radioquestion,51,54,41.0
10,discount,76,interfacepopupmenuquestion1,77,105,87.0
10,discount,70,textfieldquestion,29,104,92.0
10,discount,20,other,71,47,69.0
10,discount,31,interfaceradioquestion1,71,76,58.0
10,discount,30,popupmenuquestion,49,106,0.0
10,discount,41,radioquestion,38,55,47.0
10,discount,99,radioquestion,52,64,65.0
10,discount,12,interfaceradioquestion,71,95,76.0
10,discount,19,popupmenuquestion,7,46,18.0
10,discount,8,interfaceradioquestion,49,61,51.0
10,discount,17,checkboxquestion,75,104,19.0
10,discount,75,textfieldquestion,12,112,81.0
10,discount,71,checkboxquestion,19,108,61.0
10,discount,57,interfacetextfieldquestion1,29,54,56.0
10,discount,81,checkboxquestion,18,85,77.0
10,discount,56,radioquestion,24,30,34.0
11,application: compare points,31,interfaceradioquestion1,60,115,89.0
11,application: compare points,88,interfacepopupmenuquestion1,69,74,67.0
11,application: compare points,69,other,77,74,94.0
11,application: compare points,1,algebra,31,53,27.0
11,application: compare points,95,checkboxquestion,16,74,81.0
11,application: compare points,43,checkboxquestion,21,32,32.0
11,application: compare points,59,textfieldquestion,80,47,59.0
11,application: compare points,83,interfaceradioquestion,40,32,27.0
11,application: compare points,48,algebra,75,37,42.0
11,application: compare points,77,popupmenuquestion,62,51,64.0
11,application: compare points,64,other,25,100,83.0
11,application: compare points,38,radioquestion,28,59,57.0
11,application: compare points,57,interfacetextfieldquestion1,39,71,58.0
11,application: compare points,97,interfaceradioquestion,36,46,36.0
11,application: compare points,11,textfieldquestion,44,31,37.0
11,application: compare points,21,other,12,74,51.0
11,application: compare points,75,textfieldquestion,15,32,29.0
11,application: compare points,94,popupmenuquestion,27,64,50.0
11,application: compare points,51,algebra,70,107,100.0
11,application: compare points,40,algebrafieldquestion1,53,44,44.0
11,application: compare points,47,checkboxquestion,15,74,68.0
11,application: compare points,20,other,73,100,79.0
11,application: compare points,27,other,52,60,35.0
11,application: compare points,96,algebra,54,96,98.0
11,application: compare points,37,other,31,91,64.0
11,application: compare points,5,algebrafieldquestion,8,74,45.0
11,application: compare points,23,interfacepopupmenuquestion1,58,32,37.0
11,application: compare points,33,algebrafieldquestion1,13,96,61.0
11,application: compare points,50,textfieldquestion,41,100,88.0
11,application: compare points,10,interfaceradioquestion1,7,30,2.0
11,application: compare points,67,textfieldquestion,32,104,96.0
11,application: compare points,29,algebra,55,92,79.0
11,application: compare points,14,other,18,99,68.0
11,application: compare points,41,radioquestion,9,84,62.0
11,application: compare points,60,interfacetextfieldquestion,42,65,50.0
11,application: compare points,52,popupmenuquestion,67,118,1.0
11,application: compare points,6,interfacepopupmenuquestion1,80,45,55.0
11,application: compare points,34,noprobtype,47,49,57.0
11,application: compare points,2,algebra,36,74,62.0
11,application: compare points,74,noprobtype,54,71,71.0
11,application: compare points,87,interfacepopupmenuquestion1,14,45,30.0
11,application: compare points,17,checkboxquestion,20,102,84.0
11,application: compare points,53,other,43,54,55.0
11,application: compare points,61,interfacepopupmenuquestion1,11,73,58.0
11,application: compare points,63,algebra,51,33,38.0
11,application: compare points,56,radioquestion,37,59,69.0
11,application: compare points,92,interfacepopupmenuquestion1,64,115,96.0
11,application: compare points,32,checkboxquestion,36,75,84.0
11,application: compare points,70,textfieldquestion,49,68,65.0
11,application: compare points,16,interfacepopupmenuquestion1,9,99,88.0
11,application: compare points,81,checkboxquestion,12,119,69.0
11,application: compare points,24,popupmenuquestion,7,47,36.0
11,application: compare points,54,interfacetextfieldquestion,7,102,84.0
11,application: compare points,65,popupmenuquestion,10,73,47.0
11,application: compare points,49,textfieldquestion,80,75,78.0
11,application: compare points,12,interfaceradioquestion,10,76,40.0
11,application: compare points,26,interfaceradioquestion,18,36,30.0
11,application: compare points,90,radioquestion,17,102,67.0
11,application: compare points,58,popupmenuquestion,5,73,52.0
11,application: compare points,7,interfaceradioquestion1,66,120,1.0
11,application: compare points,35,checkboxquestion,79,80,81.0
11,application: compare points,28,noprobtype,49,92,74.0
11,application: compare points,22,interfaceradioquestion1,62,93,86.0
11,application: compare points,84,radioquestion,78,96,3.0
11,application: compare points,91,interfaceradioquestion,55,41,45.0
11,application: compare points,80,algebra,67,106,98.0
11,application: compare points,85,interfaceradioquestion1,63,53,46.0
11,application: compare points,9,interfaceradioquestion1,33,80,75.0
11,application: compare points,39,checkboxquestion,17,95,73.0
11,application: compare points,89,interfacepopupmenuquestion1,48,61,47.0
12,algebra symbolization,82,textfieldquestion,58,32,45.0
12,algebra symbolization,60,interfacetextfieldquestion,40,94,66.0
12,algebra symbolization,55,checkboxquestion,39,75,65.0
12,algebra symbolization,18,radioquestion,9,52,38.0
12,algebra symbolization,51,algebra,16,43,40.0
12,algebra symbolization,45,other,32,100,74.0
12,algebra symbolization,20,other,14,99,77.0
12,algebra symbolization,47,checkboxquestion,16,66,51.0
12,algebra symbolization,79,interfacetextfieldquestion,14,91,69.0
12,algebra symbolization,58,popupmenuquestion,36,117,87.0
12,algebra symbolization,74,noprobtype,54,61,55.0
12,algebra symbolization,41,radioquestion,17,37,33.0
12,algebra symbolization,61,interfacepopupmenuquestion1,30,71,55.0
12,algebra symbolization,88,interfacepopupmenuquestion1,59,34,39.0
12,algebra symbolization,7,interfaceradioquestion1,19,35,33.0
12,algebra symbolization,64,other,71,52,61.0
12,algebra symbolization,38,radioquestion,23,54,45.0
12,algebra symbolization,69,other,42,72,76.0
12,algebra symbolization,84,radioquestion,29,35,27.0
12,algebra symbolization,68,checkboxquestion,7,68,37.0
12,algebra symbolization,86,algebrafieldquestion,66,43,57.0
12,algebra symbolization,26,interfaceradioquestion,69,65,62.0
12,algebra symbolization,2,algebra,38,91,78.0
12,algebra symbolization,15,interfacetextfieldquestion,53,47,52.0
12,algebra symbolization,75,textfieldquestion,52,33,39.0
12,algebra symbolization,87,interfacepopupmenuquestion1,54,92,69.0
12,algebra symbolization,13,algebrafieldquestion1,24,107,85.0
12,algebra symbolization,24,popupmenuquestion,13,52,22.0
12,algebra symbolization,73,textfieldquestion,36,56,56.0
12,algebra symbolization,52,popupmenuquestion,80,43,63.0
12,algebra symbolization,22,interfaceradioquestion1,24,49,29.0
12,algebra symbolization,10,interfaceradioquestion1,79,105,1.0
12,algebra symbolization,50,textfieldquestion,25,34,40.0
12,algebra symbolization,81,checkboxquestion,51,58,62.0
12,algebra symbolization,17,checkboxquestion,67,77,73.0
12,algebra symbolization,78,interfaceradioquestion,48,105,83.0
12,algebra symbolization,11,textfieldquestion,21,83,70.0
12,algebra symbolization,9,interfaceradioquestion1,45,100,68.0
12,algebra symbolization,44,algebrafieldquestion1,12,102,54.0
12,algebra symbolization,98,interfacetextfieldquestion1,59,81,54.0
12,algebra symbolization,25,algebrafieldquestion,64,38,41.0
12,algebra symbolization,57,interfacetextfieldquestion1,12,64,54.0
12,algebra symbolization,21,other,12,44,35.0
12,algebra symbolization,72,algebrafieldquestion,6,99,57.0
12,algebra symbolization,85,interfaceradioquestion1,17,78,72.0
12,algebra symbolization,8,interfaceradioquestion,6,53,28.0
12,algebra symbolization,76,interfacepopupmenuquestion1,37,60,53.0
12,algebra symbolization,56,radioquestion,30,41,23.0
12,algebra symbolization,1,algebra,66,90,79.0
12,algebra symbolization,77,popupmenuquestion,48,33,50.0
12,algebra symbolization,83,interfaceradioquestion,57,69,75.0
12,algebra symbolization,16,interfacepopupmenuquestion1,70,71,60.0
12,algebra symbolization,54,interfacetextfieldquestion,67,60,71.0
