Student_ID,attempt_count,num_of_videos,num_of_books,time_on_topic,avg_score,avg_timetaken
633,9,85,19.0,756.0,2.0,12.0
634,15,86,2.0,88.0,63.0,24.0
635,19,5,16.0,26.0,76.0,64.0
636,5,96,15.0,414.0,10.0,40.0
637,10,40,4.0,176.0,80.0,10.0
638,1,73,12.0,85.0,62.0,78.0
639,11,44,8.0,384.0,84.0,84.0
640,2,17,9.0,86.0,36.0,84.0
641,7,0,0.0,0.0,55.0,110.0
642,6,64,15.0,143.0,22.0,110.0
643,12,86,11.0,388.0,32.0,96.0
644,8,46,10.0,224.0,74.0,66.0
645,2,25,11.0,244.0,33.0,45.0
646,10,41,19.0,240.0,31.0,62.0
647,8,52,14.0,354.0,44.0,112.0
648,6,32,6.0,280.0,73.0,26.0
649,7,80,13.0,93.0,80.0,40.0
650,11,57,0.0,228.0,15.0,10.0
651,8,64,12.0,76.0,41.0,47.0
652,6,65,10.0,280.0,46.0,18.0
653,7,15,5.0,20.0,38.0,32.0
654,5,64,12.0,420.0,64.0,64.0
655,3,95,0.0,285.0,77.0,93.0
656,11,58,6.0,256.0,4.0,24.0
657,1,3,18.0,96.0,24.0,48.0
658,17,84,16.0,552.0,24.0,72.0
659,4,84,11.0,190.0,22.0,110.0
660,15,52,3.0,55.0,0.0,10.0
661,13,54,10.0,256.0,23.0,69.0
662,17,53,14.0,360.0,31.0,93.0
663,20,81,4.0,85.0,21.0,84.0
664,6,90,2.0,364.0,78.0,114.0
665,18,54,13.0,67.0,1.0,13.0
666,11,88,0.0,528.0,29.0,116.0
667,12,49,20.0,236.0,16.0,112.0
668,15,10,6.0,104.0,67.0,109.0
669,2,59,5.0,246.0,40.0,80.0
670,9,98,2.0,594.0,13.0,117.0
671,5,4,9.0,17.0,52.0,56.0
672,8,57,10.0,201.0,41.0,19.0
673,1,17,4.0,84.0,82.0,44.0
674,16,51,17.0,68.0,70.0,110.0
675,2,13,15.0,84.0,5.0,15.0
676,8,1,6.0,14.0,58.0,108.0
677,2,48,9.0,105.0,55.0,35.0
678,15,19,6.0,25.0,72.0,96.0
679,14,45,0.0,90.0,78.0,66.0
680,12,15,6.0,63.0,85.0,80.0
681,5,30,16.0,76.0,35.0,20.0
682,13,56,12.0,124.0,39.0,72.0
683,19,70,12.0,164.0,14.0,112.0
684,6,64,15.0,79.0,22.0,44.0
685,4,66,1.0,133.0,29.0,112.0
686,13,5,11.0,32.0,62.0,74.0
687,10,24,19.0,43.0,85.0,45.0
688,4,12,16.0,80.0,74.0,74.0
689,6,75,14.0,267.0,59.0,55.0
690,2,48,6.0,54.0,43.0,86.0
691,13,24,0.0,144.0,35.0,20.0
692,10,40,17.0,114.0,30.0,90.0
693,12,0,12.0,24.0,73.0,104.0
694,1,86,19.0,382.0,58.0,54.0
695,16,85,19.0,104.0,39.0,114.0
696,9,0,10.0,40.0,86.0,52.0
697,7,46,4.0,384.0,23.0,92.0
698,18,22,15.0,118.0,4.0,20.0
699,19,75,1.0,151.0,89.0,81.0
700,1,51,9.0,333.0,7.0,14.0
701,7,60,3.0,252.0,12.0,84.0
702,2,23,8.0,162.0,23.0,115.0
703,17,49,0.0,196.0,16.0,96.0
704,20,3,10.0,16.0,55.0,80.0
705,1,80,0.0,640.0,82.0,94.0
706,11,51,11.0,339.0,68.0,68.0
707,16,61,9.0,262.0,93.0,66.0
708,2,74,2.0,76.0,64.0,32.0
709,2,44,17.0,122.0,53.0,11.0
710,7,57,3.0,234.0,51.0,117.0
711,13,12,20.0,88.0,9.0,81.0
712,17,31,10.0,123.0,42.0,16.0
713,19,83,11.0,177.0,96.0,24.0
714,14,42,2.0,344.0,9.0,19.0
715,14,18,16.0,52.0,75.0,105.0
716,13,43,9.0,104.0,32.0,48.0
717,20,60,13.0,532.0,67.0,56.0
718,8,26,19.0,284.0,19.0,114.0
719,3,43,8.0,376.0,65.0,20.0
720,16,69,7.0,290.0,48.0,24.0
721,6,33,2.0,272.0,12.0,36.0
722,7,16,17.0,147.0,17.0,33.0
723,1,10,3.0,23.0,22.0,56.0
724,5,38,12.0,150.0,26.0,88.0
725,3,32,9.0,73.0,26.0,26.0
726,20,78,6.0,324.0,43.0,19.0
727,15,84,17.0,370.0,9.0,36.0
728,2,80,13.0,519.0,46.0,54.0
729,1,35,8.0,172.0,83.0,64.0
730,6,12,7.0,38.0,60.0,60.0
731,8,100,11.0,444.0,76.0,18.0
732,17,3,15.0,18.0,10.0,50.0
733,19,19,4.0,42.0,98.0,54.0
734,19,99,9.0,108.0,64.0,24.0
735,1,31,15.0,184.0,17.0,119.0
736,12,45,17.0,428.0,89.0,23.0
737,10,90,19.0,327.0,81.0,84.0
738,6,73,14.0,160.0,33.0,12.0
739,2,90,6.0,96.0,55.0,15.0
740,2,71,11.0,328.0,58.0,50.0
741,20,12,16.0,56.0,98.0,108.0
742,19,93,20.0,824.0,98.0,42.0
743,18,96,12.0,216.0,28.0,76.0
744,18,30,19.0,196.0,96.0,48.0
745,19,30,20.0,100.0,82.0,88.0
746,8,54,6.0,228.0,38.0,108.0
747,19,39,4.0,172.0,40.0,80.0
748,15,4,16.0,24.0,79.0,79.0
749,13,31,11.0,84.0,19.0,51.0
750,10,83,8.0,91.0,72.0,96.0
751,5,58,10.0,126.0,11.0,77.0
752,14,48,14.0,124.0,31.0,39.0
753,20,24,20.0,204.0,86.0,18.0
754,6,0,14.0,42.0,51.0,51.0
755,1,26,17.0,129.0,37.0,65.0
756,19,10,1.0,42.0,91.0,33.0
757,2,98,8.0,212.0,70.0,60.0
758,15,72,1.0,435.0,32.0,40.0
759,10,21,5.0,47.0,6.0,18.0
760,5,73,4.0,600.0,32.0,32.0
761,20,29,3.0,244.0,84.0,84.0
762,9,48,14.0,62.0,40.0,80.0
763,14,88,1.0,178.0,19.0,13.0
764,13,23,8.0,54.0,74.0,102.0
765,15,12,2.0,26.0,50.0,40.0
766,18,97,16.0,452.0,97.0,56.0
767,12,58,20.0,544.0,24.0,48.0
768,9,49,9.0,174.0,46.0,18.0
769,11,20,0.0,40.0,79.0,114.0
770,19,3,19.0,44.0,82.0,44.0
771,19,6,19.0,100.0,77.0,93.0
772,6,44,0.0,132.0,42.0,54.0
773,16,37,10.0,141.0,68.0,64.0
774,11,42,18.0,204.0,75.0,90.0
775,15,86,18.0,208.0,31.0,14.0
776,20,33,14.0,160.0,51.0,117.0
777,10,72,10.0,308.0,5.0,45.0
778,11,17,16.0,100.0,12.0,84.0
779,14,88,3.0,537.0,76.0,20.0
780,19,38,12.0,50.0,97.0,33.0
781,14,29,6.0,140.0,46.0,36.0
782,2,84,11.0,285.0,79.0,76.0
783,15,100,1.0,603.0,65.0,40.0
784,16,68,3.0,71.0,92.0,36.0
785,9,66,7.0,292.0,18.0,36.0
786,18,14,16.0,44.0,2.0,10.0
787,9,40,10.0,270.0,80.0,40.0
788,2,23,3.0,52.0,1.0,13.0
789,3,92,11.0,585.0,53.0,25.0
790,2,58,7.0,65.0,25.0,105.0
791,9,74,13.0,87.0,4.0,28.0
792,20,22,2.0,48.0,98.0,108.0
793,8,82,3.0,334.0,38.0,64.0
794,17,51,5.0,321.0,3.0,15.0
795,14,64,0.0,512.0,92.0,72.0
796,17,52,7.0,236.0,47.0,115.0
797,1,16,8.0,48.0,79.0,111.0
798,11,42,13.0,97.0,39.0,33.0
799,8,57,17.0,524.0,81.0,81.0
800,4,50,16.0,198.0,52.0,56.0
801,12,22,13.0,35.0,68.0,32.0
802,12,47,18.0,260.0,24.0,72.0
803,11,36,8.0,160.0,21.0,84.0
804,3,0,14.0,56.0,77.0,102.0
805,2,13,0.0,39.0,36.0,36.0
806,12,55,9.0,256.0,71.0,93.0
807,3,19,17.0,110.0,74.0,112.0
808,11,57,3.0,234.0,34.0,32.0
809,6,5,15.0,25.0,58.0,54.0
810,4,74,4.0,608.0,39.0,114.0
811,12,63,4.0,260.0,63.0,87.0
812,4,15,10.0,40.0,24.0,72.0
813,2,98,2.0,594.0,55.0,45.0
814,14,78,12.0,90.0,39.0,33.0
815,18,17,2.0,36.0,36.0,12.0
816,9,15,9.0,156.0,13.0,65.0
817,7,30,3.0,189.0,88.0,24.0
818,5,95,13.0,203.0,52.0,14.0
819,7,1,10.0,48.0,65.0,85.0
820,13,61,20.0,284.0,14.0,112.0
821,10,23,0.0,23.0,46.0,110.0
822,6,33,5.0,284.0,18.0,90.0
823,16,39,19.0,97.0,39.0,36.0
824,8,8,7.0,69.0,45.0,15.0
825,12,85,2.0,348.0,23.0,115.0
826,3,98,17.0,460.0,23.0,115.0
827,1,71,15.0,471.0,55.0,25.0
828,15,100,18.0,436.0,66.0,24.0
829,12,34,3.0,37.0,40.0,10.0
830,19,74,14.0,264.0,49.0,15.0
831,13,51,7.0,174.0,48.0,48.0
832,1,81,17.0,98.0,49.0,32.0
833,6,47,2.0,288.0,6.0,12.0
834,16,92,6.0,760.0,22.0,88.0
835,10,86,8.0,540.0,24.0,24.0
836,16,28,2.0,120.0,10.0,20.0
837,2,67,4.0,213.0,51.0,99.0
838,6,36,5.0,123.0,4.0,28.0
839,3,18,0.0,36.0,72.0,10.0
840,20,9,13.0,124.0,45.0,90.0
841,12,25,2.0,54.0,50.0,30.0
842,18,46,19.0,260.0,95.0,20.0
843,6,97,4.0,198.0,83.0,55.0
844,14,36,16.0,52.0,26.0,36.0
845,16,9,10.0,38.0,30.0,10.0
846,11,68,7.0,150.0,49.0,98.0
847,18,80,4.0,168.0,0.0,10.0
848,18,11,20.0,168.0,57.0,45.0
849,15,62,11.0,73.0,47.0,42.0
850,8,22,0.0,22.0,36.0,24.0
851,18,83,14.0,291.0,43.0,95.0
852,19,14,13.0,41.0,61.0,65.0
853,1,51,7.0,58.0,13.0,65.0
854,8,44,19.0,126.0,2.0,10.0
855,4,55,0.0,330.0,53.0,64.0
856,12,14,9.0,37.0,43.0,19.0
857,3,9,15.0,24.0,11.0,99.0
858,9,79,10.0,267.0,9.0,27.0
859,6,64,12.0,304.0,4.0,32.0
860,19,22,0.0,66.0,21.0,27.0
861,10,20,1.0,82.0,0.0,10.0
862,3,39,14.0,92.0,56.0,24.0
863,3,83,0.0,83.0,66.0,24.0
864,20,69,0.0,276.0,1.0,13.0
865,14,24,12.0,240.0,45.0,15.0
866,6,3,18.0,96.0,13.0,65.0
867,5,69,0.0,552.0,49.0,76.0
868,12,23,3.0,52.0,49.0,15.0
869,12,3,1.0,16.0,42.0,90.0
870,13,63,15.0,141.0,70.0,30.0
871,1,38,12.0,200.0,35.0,105.0
872,19,81,0.0,243.0,33.0,66.0
873,9,51,7.0,218.0,40.0,40.0
874,20,96,4.0,100.0,75.0,60.0
875,11,56,7.0,238.0,8.0,64.0
876,20,8,7.0,46.0,64.0,24.0
877,12,28,20.0,76.0,92.0,44.0
878,19,99,14.0,636.0,84.0,84.0
879,20,1,19.0,42.0,70.0,60.0
880,9,33,14.0,94.0,75.0,10.0
881,1,22,2.0,24.0,16.0,64.0
882,19,70,4.0,432.0,61.0,63.0
883,20,42,18.0,306.0,58.0,112.0
884,11,77,7.0,84.0,35.0,15.0
885,12,81,3.0,336.0,33.0,99.0
886,10,3,4.0,21.0,16.0,32.0
887,8,49,7.0,315.0,43.0,52.0
888,7,7,16.0,120.0,46.0,46.0
889,4,8,17.0,33.0,56.0,40.0
890,19,32,18.0,200.0,80.0,10.0
891,13,65,15.0,160.0,40.0,40.0
892,10,5,11.0,64.0,73.0,26.0
893,11,43,15.0,202.0,71.0,44.0
894,2,63,5.0,524.0,39.0,75.0
895,11,49,6.0,55.0,13.0,39.0
896,7,91,7.0,196.0,67.0,67.0
897,10,13,1.0,42.0,81.0,87.0
898,5,22,10.0,216.0,54.0,42.0
899,9,48,7.0,309.0,55.0,100.0
900,19,80,0.0,320.0,51.0,99.0
901,11,96,17.0,113.0,66.0,48.0
902,4,69,7.0,228.0,44.0,44.0
903,15,15,16.0,92.0,95.0,90.0
904,12,4,0.0,24.0,39.0,75.0
905,10,76,11.0,652.0,15.0,90.0
906,11,68,20.0,88.0,16.0,96.0
907,3,85,13.0,366.0,40.0,80.0
908,12,82,18.0,100.0,14.0,16.0
909,17,85,19.0,312.0,31.0,62.0
910,14,74,5.0,612.0,83.0,27.0
911,11,31,10.0,216.0,38.0,102.0
912,4,50,5.0,315.0,19.0,38.0
913,12,9,6.0,24.0,34.0,68.0
914,11,31,14.0,76.0,68.0,68.0
915,3,63,1.0,254.0,15.0,15.0
916,13,56,1.0,228.0,66.0,36.0
917,11,27,7.0,183.0,76.0,32.0
918,19,39,5.0,88.0,80.0,10.0
919,9,98,15.0,633.0,77.0,111.0
920,1,70,18.0,264.0,0.0,10.0
921,14,61,6.0,268.0,35.0,20.0
922,19,89,2.0,273.0,94.0,84.0
923,7,77,19.0,692.0,57.0,102.0
924,12,53,8.0,342.0,45.0,30.0
925,20,99,11.0,110.0,64.0,64.0
926,13,74,0.0,296.0,93.0,12.0
927,5,78,0.0,234.0,50.0,50.0
928,14,68,1.0,138.0,1.0,12.0
929,9,67,6.0,140.0,39.0,33.0
930,4,45,6.0,96.0,63.0,16.0
931,6,13,7.0,80.0,26.0,26.0
932,3,59,5.0,369.0,62.0,78.0
933,1,56,14.0,252.0,62.0,12.0
934,8,61,19.0,320.0,54.0,72.0
935,9,54,7.0,230.0,15.0,15.0
936,2,64,20.0,592.0,36.0,36.0
937,5,89,0.0,356.0,59.0,116.0
938,7,97,9.0,203.0,13.0,91.0
939,2,3,10.0,26.0,42.0,48.0
940,10,42,4.0,184.0,75.0,60.0
941,4,10,15.0,100.0,44.0,36.0
942,15,13,15.0,84.0,12.0,12.0
943,4,72,16.0,480.0,41.0,13.0
944,20,49,4.0,102.0,69.0,72.0
945,14,44,8.0,208.0,18.0,24.0
946,20,54,6.0,342.0,46.0,54.0
947,5,77,0.0,308.0,67.0,109.0
948,16,34,9.0,43.0,20.0,100.0
949,12,80,0.0,160.0,2.0,16.0
950,5,82,0.0,82.0,29.0,54.0
951,13,7,11.0,36.0,12.0,96.0
952,7,4,8.0,24.0,23.0,23.0
953,20,30,14.0,296.0,32.0,32.0
954,17,55,0.0,330.0,9.0,19.0
955,16,41,12.0,106.0,46.0,46.0
956,5,39,3.0,243.0,28.0,12.0
957,11,8,19.0,108.0,88.0,72.0
958,7,9,0.0,36.0,31.0,97.0
959,5,28,20.0,144.0,38.0,70.0
960,4,80,0.0,320.0,35.0,75.0
961,1,92,17.0,109.0,1.0,12.0
962,7,15,12.0,84.0,28.0,56.0
963,19,0,10.0,20.0,77.0,34.0
964,10,32,6.0,280.0,71.0,93.0
965,19,41,2.0,168.0,65.0,65.0
966,17,38,7.0,45.0,16.0,96.0
967,11,49,4.0,306.0,65.0,30.0
968,18,65,4.0,276.0,63.0,18.0
969,19,56,12.0,124.0,80.0,10.0
970,1,61,9.0,131.0,31.0,97.0
971,7,38,15.0,273.0,35.0,40.0
972,14,33,11.0,231.0,62.0,70.0
973,1,7,12.0,26.0,22.0,110.0
974,1,95,16.0,111.0,63.0,81.0
975,19,14,19.0,47.0,24.0,96.0
976,2,24,10.0,34.0,36.0,36.0
977,6,86,1.0,173.0,54.0,108.0
978,14,87,19.0,424.0,7.0,28.0
979,9,70,0.0,210.0,25.0,15.0
980,19,29,4.0,186.0,27.0,81.0
981,19,73,1.0,148.0,24.0,72.0
982,7,69,8.0,77.0,40.0,10.0
983,18,60,6.0,198.0,71.0,93.0
984,19,12,10.0,22.0,17.0,33.0
985,7,71,13.0,336.0,44.0,112.0
986,5,33,2.0,136.0,66.0,102.0
987,6,81,14.0,380.0,86.0,12.0
988,3,3,16.0,38.0,71.0,44.0
989,20,59,5.0,192.0,27.0,13.0
990,5,76,3.0,316.0,81.0,16.0
991,18,54,9.0,189.0,36.0,36.0
992,14,37,7.0,176.0,7.0,49.0
993,11,53,6.0,448.0,8.0,18.0
994,20,30,3.0,252.0,9.0,36.0
995,18,0,14.0,14.0,22.0,110.0
996,1,67,1.0,540.0,5.0,45.0
997,9,82,1.0,249.0,53.0,53.0
998,9,13,8.0,63.0,78.0,108.0
999,15,94,8.0,204.0,9.0,54.0
1000,5,31,12.0,86.0,8.0,48.0
1001,19,93,8.0,388.0,36.0,60.0
1002,8,89,8.0,372.0,4.0,32.0
1003,11,13,16.0,42.0,4.0,24.0
1004,14,0,15.0,15.0,71.0,22.0
1005,12,54,12.0,240.0,88.0,104.0
1006,11,57,1.0,460.0,36.0,96.0
1007,11,24,1.0,50.0,44.0,112.0
1008,16,44,2.0,138.0,44.0,24.0
1009,5,85,20.0,570.0,65.0,75.0
1010,12,94,18.0,824.0,60.0,60.0
1011,14,78,3.0,81.0,68.0,116.0
1012,7,96,9.0,201.0,13.0,78.0
1013,3,25,19.0,176.0,49.0,32.0
1014,4,58,20.0,156.0,55.0,35.0
1015,11,96,0.0,576.0,12.0,36.0
1016,5,37,7.0,324.0,34.0,84.0
1017,4,65,3.0,399.0,79.0,32.0
1018,6,53,12.0,472.0,50.0,50.0
1019,19,78,0.0,156.0,64.0,16.0
1020,7,66,16.0,328.0,32.0,40.0
1021,14,56,8.0,256.0,28.0,112.0
1022,15,3,7.0,39.0,34.0,32.0
1023,15,1,5.0,21.0,66.0,78.0
1024,10,52,16.0,136.0,90.0,60.0
1025,7,48,6.0,54.0,51.0,48.0
1026,17,27,4.0,62.0,31.0,93.0
1027,4,22,17.0,183.0,39.0,117.0
1028,8,23,8.0,93.0,35.0,90.0
1029,7,67,1.0,204.0,52.0,104.0
1030,1,27,15.0,126.0,70.0,110.0
1031,19,23,7.0,60.0,40.0,10.0
1032,10,37,2.0,156.0,53.0,11.0
1033,10,48,2.0,100.0,49.0,76.0
1034,4,6,8.0,14.0,64.0,32.0
1035,19,3,13.0,32.0,10.0,80.0
1036,16,7,12.0,52.0,33.0,24.0
1037,2,54,7.0,122.0,2.0,14.0
1038,8,78,7.0,326.0,65.0,65.0
1039,9,20,14.0,136.0,8.0,56.0
1040,8,57,12.0,378.0,25.0,15.0
1041,20,67,4.0,552.0,94.0,16.0
1042,2,55,5.0,460.0,33.0,12.0
1043,8,58,11.0,127.0,36.0,24.0
1044,4,45,4.0,376.0,18.0,72.0
1045,8,84,11.0,716.0,2.0,14.0
1046,10,98,12.0,330.0,22.0,34.0
1047,20,49,12.0,61.0,7.0,17.0
1048,9,55,19.0,258.0,64.0,96.0
1049,8,85,12.0,182.0,15.0,15.0
1050,5,27,1.0,165.0,33.0,111.0
1051,14,92,19.0,203.0,21.0,84.0
1052,10,72,17.0,267.0,62.0,74.0
1053,16,46,8.0,200.0,42.0,16.0
1054,15,47,8.0,204.0,65.0,30.0
1055,1,42,2.0,44.0,31.0,14.0
1056,20,81,0.0,162.0,55.0,25.0
1057,20,80,8.0,168.0,43.0,52.0
1058,2,29,8.0,198.0,74.0,66.0
1059,9,58,10.0,68.0,56.0,24.0
1060,15,45,15.0,180.0,44.0,36.0
1061,11,82,2.0,336.0,21.0,27.0
1062,16,98,1.0,396.0,6.0,54.0
1063,19,94,18.0,206.0,90.0,90.0
1064,4,64,8.0,544.0,70.0,90.0
1065,4,56,15.0,142.0,81.0,81.0
1066,8,44,11.0,220.0,24.0,48.0
1067,11,65,7.0,274.0,11.0,88.0
1068,11,34,3.0,284.0,34.0,34.0
1069,9,18,15.0,33.0,83.0,46.0
1070,13,21,8.0,87.0,47.0,42.0
1071,19,40,10.0,100.0,1.0,18.0
1072,8,25,19.0,44.0,57.0,108.0
1073,9,72,12.0,624.0,43.0,52.0
1074,15,70,12.0,82.0,77.0,93.0
1075,3,3,9.0,60.0,48.0,24.0
1076,4,62,9.0,133.0,9.0,19.0
1077,17,51,5.0,428.0,77.0,59.0
1078,11,22,10.0,54.0,42.0,84.0
1079,5,78,11.0,501.0,21.0,69.0
1080,17,2,4.0,16.0,58.0,50.0
1081,16,25,11.0,108.0,37.0,19.0
1082,11,46,8.0,100.0,14.0,56.0
1083,3,74,3.0,231.0,58.0,116.0
1084,14,30,16.0,184.0,57.0,51.0
1085,16,22,5.0,147.0,6.0,48.0
1086,9,89,15.0,579.0,57.0,114.0
1087,4,80,13.0,173.0,57.0,108.0
1088,17,2,19.0,23.0,19.0,57.0
1089,16,96,5.0,101.0,0.0,10.0
1090,15,15,14.0,88.0,35.0,55.0
1091,18,25,13.0,126.0,24.0,96.0
1092,16,77,16.0,170.0,84.0,60.0
1093,4,20,19.0,177.0,6.0,30.0
1094,10,81,3.0,495.0,38.0,26.0
1095,15,8,7.0,60.0,73.0,52.0
1096,3,53,12.0,65.0,65.0,40.0
1097,13,33,0.0,66.0,58.0,58.0
1098,1,41,2.0,168.0,33.0,45.0
1099,2,56,14.0,378.0,9.0,81.0
1100,3,76,15.0,167.0,35.0,40.0
1101,14,22,13.0,171.0,39.0,75.0
1102,12,74,13.0,87.0,54.0,42.0
1103,20,93,19.0,820.0,33.0,78.0
1104,12,85,10.0,540.0,70.0,40.0
1105,10,94,13.0,201.0,60.0,60.0
1106,16,18,0.0,144.0,0.0,10.0
1107,14,49,6.0,110.0,19.0,38.0
1108,9,33,14.0,94.0,14.0,70.0
1109,7,4,19.0,108.0,79.0,111.0
1110,16,99,4.0,606.0,55.0,55.0
1111,10,26,8.0,34.0,45.0,10.0
1112,15,16,16.0,64.0,72.0,48.0
1113,19,58,4.0,62.0,85.0,15.0
1114,2,16,5.0,84.0,66.0,114.0
1115,7,8,3.0,57.0,54.0,108.0
1116,12,34,4.0,152.0,28.0,76.0
1117,15,4,14.0,36.0,32.0,48.0
1118,10,42,18.0,120.0,52.0,88.0
1119,11,3,7.0,26.0,88.0,72.0
1120,4,70,0.0,140.0,76.0,84.0
1121,18,50,4.0,104.0,86.0,88.0
1122,16,43,15.0,404.0,75.0,75.0
1123,4,91,8.0,99.0,79.0,114.0
1124,16,74,0.0,296.0,63.0,16.0
1125,7,74,0.0,148.0,70.0,40.0
1126,11,40,0.0,320.0,54.0,42.0
1127,6,30,12.0,168.0,57.0,114.0
1128,14,55,7.0,468.0,67.0,42.0
1129,15,60,13.0,399.0,70.0,30.0
1130,16,59,5.0,192.0,41.0,44.0
1131,5,29,9.0,152.0,22.0,44.0
1132,17,85,8.0,372.0,71.0,88.0
1133,20,27,11.0,76.0,67.0,14.0
1134,10,8,17.0,25.0,11.0,66.0
1135,20,47,14.0,244.0,79.0,117.0
1136,19,10,3.0,92.0,40.0,40.0
1137,15,89,4.0,186.0,85.0,15.0
1138,7,97,1.0,196.0,83.0,27.0
1139,6,58,13.0,516.0,21.0,48.0
1140,5,32,9.0,41.0,70.0,30.0
1141,15,3,7.0,26.0,4.0,36.0
1142,8,53,1.0,162.0,57.0,51.0
1143,3,4,8.0,64.0,1.0,12.0
1144,14,88,20.0,432.0,23.0,18.0
1145,11,89,20.0,436.0,13.0,78.0
1146,18,80,16.0,352.0,28.0,104.0
1147,2,85,6.0,528.0,4.0,20.0
1148,14,17,20.0,216.0,13.0,78.0
1149,16,58,7.0,260.0,80.0,80.0
1150,18,66,14.0,320.0,9.0,63.0
1151,2,45,15.0,180.0,19.0,114.0
1152,12,53,12.0,130.0,29.0,25.0
1153,12,31,16.0,156.0,47.0,68.0
1154,3,0,6.0,18.0,42.0,12.0
1155,3,91,1.0,183.0,28.0,28.0
1156,1,50,8.0,216.0,50.0,40.0
1157,20,24,9.0,99.0,7.0,49.0
1158,20,51,11.0,113.0,6.0,36.0
1159,8,96,11.0,428.0,57.0,96.0
1160,4,85,9.0,94.0,62.0,70.0
1161,16,71,5.0,152.0,69.0,18.0
1162,13,31,4.0,132.0,91.0,37.0
1163,15,15,7.0,148.0,16.0,32.0
1164,7,68,5.0,564.0,71.0,66.0
1165,6,37,8.0,246.0,84.0,84.0
1166,3,31,10.0,144.0,43.0,18.0
1167,11,1,15.0,32.0,51.0,15.0
1168,16,1,8.0,9.0,0.0,10.0
1169,15,63,4.0,520.0,92.0,72.0
1170,2,16,2.0,72.0,1.0,12.0
1171,12,65,1.0,131.0,32.0,16.0
1172,13,84,20.0,752.0,27.0,42.0
1173,16,78,8.0,164.0,53.0,64.0
1174,19,54,13.0,201.0,92.0,18.0
1175,14,68,13.0,324.0,19.0,32.0
1176,2,19,1.0,78.0,28.0,20.0
1177,7,76,11.0,489.0,29.0,116.0
1178,2,5,2.0,14.0,4.0,20.0
1179,20,13,14.0,27.0,36.0,36.0
1180,15,38,17.0,372.0,56.0,40.0
1181,1,23,7.0,159.0,74.0,38.0
1182,15,75,2.0,608.0,72.0,72.0
1183,2,21,6.0,48.0,47.0,16.0
1184,13,23,3.0,147.0,87.0,54.0
1185,17,36,13.0,255.0,73.0,104.0
1186,1,72,9.0,153.0,9.0,72.0
1187,14,43,19.0,210.0,28.0,48.0
1188,14,7,19.0,99.0,49.0,15.0
1189,19,31,19.0,200.0,14.0,84.0
1190,5,51,17.0,238.0,30.0,30.0
1191,11,51,2.0,416.0,73.0,104.0
1192,14,92,16.0,200.0,21.0,48.0
1193,15,3,7.0,30.0,34.0,84.0
1194,8,87,14.0,564.0,62.0,70.0
1195,4,79,15.0,376.0,60.0,10.0
1196,2,39,1.0,237.0,26.0,36.0
1197,11,68,6.0,74.0,18.0,42.0
1198,1,71,0.0,284.0,0.0,10.0
1199,6,9,13.0,66.0,63.0,69.0
1200,13,23,12.0,58.0,6.0,12.0
1201,18,90,10.0,380.0,18.0,16.0
1202,11,21,8.0,58.0,12.0,108.0
1203,15,56,12.0,272.0,21.0,63.0
1204,5,28,20.0,304.0,9.0,45.0
1205,19,72,20.0,164.0,57.0,45.0
1206,18,11,15.0,111.0,88.0,16.0
1207,20,19,6.0,132.0,72.0,10.0
1208,16,69,4.0,568.0,26.0,26.0
1209,18,69,18.0,468.0,81.0,16.0
1210,8,51,13.0,230.0,36.0,60.0
1211,8,92,7.0,764.0,19.0,13.0
1212,1,78,18.0,348.0,13.0,91.0
1213,3,84,0.0,336.0,13.0,39.0
1214,20,36,2.0,38.0,49.0,76.0
1215,5,68,6.0,426.0,71.0,88.0
1216,17,17,13.0,188.0,21.0,63.0
1217,14,1,17.0,19.0,22.0,34.0
1218,5,38,20.0,288.0,35.0,15.0
1219,5,90,12.0,204.0,13.0,65.0
1220,3,67,19.0,86.0,24.0,96.0
1221,19,12,0.0,24.0,46.0,18.0
1222,5,8,7.0,92.0,36.0,12.0
1223,13,85,8.0,279.0,59.0,55.0
1224,4,63,2.0,384.0,80.0,10.0
1225,1,39,17.0,224.0,28.0,12.0
1226,19,48,3.0,153.0,9.0,81.0
1227,20,59,16.0,536.0,37.0,19.0
1228,6,98,18.0,348.0,65.0,75.0
1229,2,97,7.0,104.0,12.0,60.0
1230,1,58,6.0,366.0,9.0,81.0
1231,10,57,3.0,120.0,2.0,12.0
1232,4,9,19.0,37.0,37.0,56.0
1233,7,68,0.0,272.0,22.0,22.0
1234,12,77,17.0,513.0,24.0,72.0
1235,13,45,0.0,270.0,5.0,10.0
1236,12,47,0.0,282.0,3.0,16.0
1237,8,64,7.0,142.0,61.0,65.0
1238,17,100,18.0,472.0,24.0,96.0
1239,1,13,8.0,136.0,61.0,61.0
1240,9,93,14.0,200.0,18.0,16.0
1241,12,46,19.0,130.0,44.0,12.0
1242,20,59,10.0,207.0,80.0,40.0
1243,11,66,19.0,85.0,46.0,82.0
1244,18,21,12.0,66.0,90.0,10.0
1245,19,76,1.0,231.0,65.0,40.0
1246,11,32,18.0,328.0,81.0,48.0
1247,8,23,20.0,132.0,70.0,60.0
1248,7,75,15.0,270.0,19.0,32.0
1249,8,34,13.0,162.0,44.0,88.0
1250,16,45,10.0,55.0,12.0,36.0
1251,13,43,1.0,87.0,33.0,111.0
1252,20,30,6.0,108.0,1.0,15.0
1253,1,83,5.0,684.0,59.0,112.0
1254,4,25,10.0,60.0,15.0,75.0
